,name,time,tweet
130,ᴀʟᴀɴɢᴀᴍᴇʀ7,2022-03-11 04:54:30,@Cinepolis encerio todavía hay lugares??? Joel no me mientas 😑 #bts_in_mexico @BTS_twt #BTS_PTD_ON_STAGE_SEOUL… https://t.co/T8HwaDKVJE
131,타냐 💜💙 | ✨Tina Alvrez✨ | Daydreaming 🌌,2022-03-11 03:45:54,"ARMYs de Puebla, todavía hay boletos para la película en los cines de Boulevard @Cinepolis #BTS #BTSMovie… https://t.co/LIsmlrGZNe"
132,Loui,2022-03-11 03:21:06,"Ya estoy lista para el sábado♡
@BTS_twt

#PermissionToDanceOnStage #BTS_twt #방탄소년단 #BTS #PermissionToDance… https://t.co/E8PM8xJFke"
133,Sarahi ~ BTS 🇲🇽🇺🇸 💜,2022-03-11 01:03:57,Cada vez menos 🤭💜🥳 #BTS #BTSArmy #bts_in_mexico #PTDLIVEVIEWING #cinepolis #mexico https://t.co/79JqJCMDEB
134,Celebriteen,2022-03-10 21:45:00,"¡Faltan 2⃣ días para que veamos de nuevo a #BTS en el cine! 😲🎞️🍿🤗

¿Todo el #BTSARMY listo para #PTD_ON_STAGE_SEOUL… https://t.co/F0hzTy3P1p"
135,𝓡𝓜✨🇲🇽𝕊𝕠𝕄𝕚𝕟𝕋𝕒𝕖,2022-03-10 18:23:58,"@Cinepolis Esperaba algo así...
Chale.

#BTSCONCERT #BTS_IN_MEXICO #Cinepolis #BTS_ON_STAGE_SEOUL https://t.co/Hg4V6YvGg4"
136,Sónica,2022-03-10 17:46:46,"Aiñ, este equinoccio de #Primavera
pidamos por #BTS_in_México desde la Pirámide del Sol  💜☀️🙏🏻 

https://t.co/Raw5cnb9yk"
137,Dianna,2022-03-10 14:57:38,Creo que #BTS nos está dando señales por todos lados 😏🤭🇲🇽#BTS_IN_MEXICO #BTSCONCERT  #PTD_ON_STAGE_SEOUL https://t.co/DWgFbFFrUF
138,Dianna,2022-03-10 14:39:55,😏 🤭 Esos pasitos y ese vestuario gritan por todos lados #BTS_IN_MEXICO 🇲🇽 #BTSCONCERT  #PTD_ON_STAGE_SEOUL https://t.co/h5dyXwp4wA
139,Karen 💜 V 💜,2022-03-10 13:48:45,"😍😍 #BTS_IN_MEXICO 😍😍

Necesito vivir esto 🇲🇽🕯🙏💜 https://t.co/21BYdjg5sP"
140,Abbie SJ⑦,2022-03-10 13:18:55,"💚🤍❤️ sí señor 
#PTD_ON_STAGE_SEOUL #bts_in_mexico https://t.co/bC67CU7C47"
141,Kim Hyunnie 🪐,2022-03-10 12:54:13,"LES DIGO QUE ESTABA MAS QUE MEXICANAAAAAA
#BTS #BTSARMY #bts_in_mexico #PTD_ON_STAGE_SEOUL https://t.co/kIAhYsKNfp https://t.co/6YPNywG0Gy"
142,💛𝓐𝓾𝓰𝓾𝓼𝓽 𝓓💛,2022-03-10 12:47:22,"GENTEE, analizemos TODO.
J hope traía algo con los colores de Perú, dijo Brasil, Chile.
Y Nam y yoongi andaban vest… https://t.co/IZQMd6quNQ"
143,Hope - PTD Seoul 🕺🇰🇷🇲🇽💜🌈 🍓,2022-03-10 12:36:14,No puede ser   Airplane 2 si esto no grita tour LATAM no se que lo haga  #PTD_ON_STAGE_SEOUL #bts #btsarmy… https://t.co/VzgaswnUSp
144,꧁Ł Neͤaͣrͬ ⁷꧂,2022-03-10 12:34:13,"Ya dije unos chetos a qué el diseñador es mexicano, no es el mismo diseño pero si se parece mucho, también cantaron… https://t.co/oCXIZ0j286"
145,» 𝙻𝚒𝚊.com 🦋 ꜜ,2022-03-10 12:04:04,"Airplane pt.2 solo significa una cosa, BTS in Mexico 2023 confirmado ✨🙂"
146,따니,2022-03-10 11:56:14,"Rectifico: 
Ver IDOL en vivo se  convirtió en una necesidad de vida. 

#idolMiCancion

#BTSCONCERT #BTS_twt… https://t.co/V2cx7GduKC"
147,Ale Ramírez,2022-03-10 11:51:31,Alguien más vio lo que yo??? Verde blanco y rojo!!! Será una señal!? Elijo creer!!!!!! #bts_in_mexico #bts… https://t.co/kq7jzLQhO5
148,Fernanda lyssette,2022-03-10 06:55:54,"Hola army de CDMX
Tengo un boleto para el 12 a las 4 pm en Cinépolis Xtream Churubusco
100% real no fake… https://t.co/qmNID49M8f"
149,┊私の小さな虎！,2022-03-10 06:35:58,"todos quieren un romance adolescente y yo solo pido que @bts_bighit venga a méxico.

#btspavedthewayforall #bts_in_mexico"
150,ˋH̆̈𝕒r𝕒⁷ˊ♡'s ᵗᵃᵉᵗᵃᵉ,2022-03-10 05:05:07,Haciendo freebies para mis hermanas sangre morada💜 concierto del sábado en cines @Cinepolis 🎦 fighting 💪🏻 @BTS_twt… https://t.co/MSGDQRHcyQ
151,⟬⟭ Bozzi ⟭⟬ Shibo 𐤀 ✨🪐✨🌎✨,2022-03-10 02:06:43,"No sé tú, no sé yo, pero me siento ganadora 🏆 especial 🥰con solo saber que están escuchando música en español… https://t.co/bIZN1yPDsC"
152,Teresa Rodríguez Vázquez,2022-03-10 01:50:47,"@Megbtschipotle @BTS_twt Ya mero, ya mero las alcanzamos!! 🤪
#bts_in_mexico 
#BTSenGuadalajara
#BTSenestadioAkron… https://t.co/PWhdtf6juo"
153,Teresa Rodríguez Vázquez,2022-03-10 01:43:31,"@jinjinlovesjess Dios te oiga, por qué lo necesitamos en verdad!!
#bts_in_mexico 
#BTSenGuadalajara… https://t.co/eqNxrrfspw"
